employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
4802,25,7,0,95,36,6,7,9,Low
4803,48,5,1,93,41,5,2,6,Low
4804,55,5,0,82,35,5,6,9,Low
4805,40,5,0,63,40,7,8,5,Low
4806,54,5,0,85,36,5,8,6,Low
4807,48,7,4,64,35,6,3,9,Medium
4808,52,5,1,65,31,8,9,7,Low
4809,50,8,2,72,46,6,4,7,High
4810,36,5,2,84,30,5,1,5,Low
4811,46,8,1,77,41,7,1,7,Medium
4812,34,8,0,99,49,5,5,8,Medium
4813,40,9,0,64,46,5,9,7,Low
4814,43,5,0,95,35,6,4,5,Low
4815,45,6,1,61,43,5,7,5,Low
4816,50,6,1,94,49,6,8,6,Low
4817,26,7,0,58,31,7,3,9,Low
4818,24,7,1,80,34,7,3,5,Low
4819,28,7,1,94,31,8,8,7,Medium
4820,59,9,0,96,36,9,7,7,High
4821,31,9,2,77,31,9,9,7,High
4822,42,8,0,80,31,7,2,7,Medium
4823,47,6,0,81,31,7,7,6,Medium
4824,37,7,1,68,42,8,5,9,Medium
4825,51,5,2,58,49,7,8,7,Low
4826,34,9,3,96,39,9,4,7,High
4827,36,6,0,95,46,5,5,5,Low
4828,33,8,3,88,36,8,3,8,High
4829,33,5,0,71,47,9,3,6,Low
4830,21,6,2,57,40,5,8,8,Low
4831,49,6,3,85,46,6,4,8,Medium
4832,56,6,4,65,30,5,5,6,Low
4833,57,6,2,68,49,5,9,6,Medium
4834,55,6,2,93,44,6,7,9,Medium
4835,39,5,2,95,31,5,7,8,Low
4836,59,8,1,71,47,9,3,8,High
4837,49,5,2,55,44,6,9,9,Low
4838,45,8,4,97,46,8,5,9,High
4839,44,9,2,70,35,6,9,5,Medium
4840,59,6,3,50,40,9,4,5,Medium
4841,49,9,1,78,35,8,7,9,High
4842,25,5,0,79,35,5,1,7,Low
4843,42,9,4,87,34,7,8,6,High
4844,35,6,0,67,45,8,4,6,Low
4845,42,9,1,84,46,6,9,6,High
4846,51,5,0,83,45,8,3,9,Medium
4847,51,9,4,72,36,6,3,5,High
4848,30,6,2,50,38,7,4,6,Low
4849,51,7,0,52,41,6,2,8,Low
4850,49,7,0,92,49,6,3,8,Low
4851,37,5,0,86,47,7,5,6,Low
4852,58,5,2,74,35,5,6,6,Low
4853,52,8,0,58,39,7,8,9,High
4854,53,7,4,67,37,6,5,5,Medium
4855,42,7,1,56,39,5,6,9,Low
4856,26,5,1,74,31,5,2,8,Low
4857,58,6,2,99,40,7,3,7,Medium
4858,47,6,3,76,34,9,8,6,High
4859,22,5,2,79,44,5,8,9,Low
4860,23,5,2,66,42,5,8,9,Low
4861,45,9,2,65,37,9,5,5,High
4862,35,9,0,86,39,7,3,5,Medium
4863,48,8,0,58,32,8,4,5,Medium
4864,37,8,0,69,46,5,5,7,Low
4865,56,6,4,94,41,8,9,9,High
4866,54,9,3,58,44,9,2,7,High
4867,36,6,0,58,39,7,1,9,Low
4868,58,6,0,72,48,8,8,5,High
4869,36,6,4,72,47,6,6,7,Medium
4870,51,7,2,58,42,7,9,7,High
4871,42,9,0,85,32,7,5,7,Medium
4872,47,5,0,73,45,7,9,7,Low
4873,44,8,3,93,40,5,6,9,High
4874,30,6,4,79,42,8,1,8,Low
4875,28,5,4,61,45,5,3,6,Low
4876,54,8,0,64,40,8,4,6,Medium
4877,40,7,2,60,45,9,6,5,Medium
4878,48,9,4,73,41,7,1,7,High
4879,47,6,3,66,42,6,1,5,Low
4880,21,5,1,86,41,6,4,6,Low
4881,57,7,0,64,45,8,4,8,Medium
4882,54,8,0,76,43,7,3,5,Medium
4883,54,8,1,67,33,5,6,7,Low
4884,29,7,3,63,31,6,6,5,Low
4885,51,7,0,85,40,8,5,7,High
4886,36,5,2,83,33,8,9,5,Medium
4887,45,7,3,57,38,5,8,6,High
4888,59,6,2,83,34,6,3,9,Medium
4889,53,8,2,64,41,6,9,5,Medium
4890,59,5,0,67,41,9,9,6,Medium
4891,54,7,4,90,38,6,7,8,High
4892,52,5,1,66,44,6,9,8,Low
4893,39,6,0,76,45,6,9,6,Low
4894,43,8,0,72,48,8,8,9,Medium
4895,40,7,4,79,35,5,6,7,Medium
4896,52,7,0,50,43,6,3,9,Low
4897,28,8,3,77,36,6,2,9,High
4898,45,9,0,99,49,7,4,7,High
4899,28,8,0,52,38,9,6,9,Medium
4900,59,9,3,93,32,7,9,8,High
4901,48,7,2,79,44,9,1,6,Medium
4902,54,7,3,54,36,9,8,6,High
4903,55,9,2,60,41,6,2,8,High
4904,44,7,3,79,31,7,6,8,Medium
4905,33,5,4,64,42,8,4,5,Medium
4906,27,9,3,77,33,5,3,8,Medium
4907,21,6,4,92,33,7,8,8,High
4908,36,8,3,61,31,5,5,8,Low
4909,50,6,2,59,35,8,8,6,Medium
4910,51,9,2,86,36,8,6,8,High
4911,20,5,4,95,39,5,8,9,Low
4912,47,5,3,51,33,7,7,5,Low
4913,41,8,3,59,46,9,3,8,High
4914,21,9,1,54,30,9,3,7,Low
4915,26,5,3,54,49,9,4,8,Low
4916,38,6,4,69,31,6,7,9,Medium
4917,54,9,4,75,30,6,3,7,High
4918,59,5,2,80,42,9,9,5,High
4919,48,9,2,64,32,6,4,9,High
4920,49,6,2,71,44,8,6,5,Medium
4921,53,6,2,93,49,5,7,6,High
4922,26,5,3,85,43,6,8,9,Medium
4923,47,9,2,77,43,6,6,7,High
4924,31,5,1,96,48,6,9,6,Low
4925,26,5,4,81,46,5,7,6,Low
4926,56,9,2,90,47,5,6,8,High
4927,54,6,2,94,39,6,7,9,High
4928,59,7,4,77,36,5,9,9,High
4929,52,5,0,76,32,5,6,7,Low
4930,42,5,2,70,40,9,4,8,Medium
4931,43,5,0,52,40,6,6,6,Low
4932,40,5,0,81,48,7,4,9,Medium
4933,58,7,3,52,36,9,5,5,High
4934,25,8,4,62,36,8,5,7,High
4935,43,6,2,71,38,9,4,6,Medium
4936,45,9,1,59,42,9,7,7,High
4937,32,5,2,68,36,6,7,9,Low
4938,45,6,1,60,46,7,6,9,Low
4939,59,7,2,67,38,6,8,6,Medium
4940,56,5,1,59,43,6,3,7,Low
4941,34,7,2,86,35,7,4,7,Medium
4942,29,8,1,86,39,9,3,9,High
4943,43,7,4,69,35,5,4,7,Medium
4944,41,9,3,72,32,6,7,6,High
4945,26,9,3,79,49,6,7,9,High
4946,40,7,3,81,46,8,1,6,High
4947,51,6,3,92,45,5,7,9,High
4948,46,7,3,74,47,9,3,9,High
4949,27,5,2,91,35,7,8,6,Low
4950,51,8,4,93,36,9,8,5,High
4951,50,8,2,79,48,8,2,5,High
4952,25,5,3,71,40,8,8,8,Low
4953,46,9,3,95,47,5,9,8,High
4954,56,9,3,75,41,9,4,8,High
4955,36,6,2,94,47,8,4,7,Medium
4956,38,6,0,58,39,5,2,5,Low
4957,41,5,0,64,32,6,1,5,Low
4958,41,9,3,65,45,7,5,9,High
4959,26,6,4,59,32,6,9,9,Medium
4960,51,9,3,70,47,9,7,7,High
4961,22,7,4,81,42,5,6,8,Medium
4962,48,5,3,72,39,8,8,9,High
4963,30,6,0,73,38,7,6,7,Low
4964,47,5,2,80,43,7,3,8,Medium
4965,33,8,2,69,44,9,1,9,Medium
4966,54,6,2,69,44,8,1,8,Medium
4967,33,5,0,65,44,7,4,8,Low
4968,31,9,4,50,42,8,3,8,Medium
4969,55,9,4,91,42,7,8,7,High
4970,43,6,2,77,33,8,3,9,High
4971,46,7,4,95,32,6,6,6,High
4972,53,9,0,98,43,5,3,7,High
4973,23,5,2,85,31,7,5,6,Low
4974,53,9,0,61,30,6,1,5,Low
4975,40,7,1,60,48,6,1,5,Low
4976,41,9,3,73,44,7,2,7,High
4977,27,7,2,81,31,6,5,8,Medium
4978,48,6,2,87,42,7,7,9,High
4979,56,6,1,99,39,7,2,7,High
4980,32,5,2,79,33,5,4,8,Low
4981,42,6,0,52,42,6,9,8,Low
4982,54,7,3,83,31,6,9,5,High
4983,46,9,2,65,31,6,5,6,High
4984,31,6,0,74,30,5,9,8,Low
4985,55,9,1,56,46,7,5,7,Medium
4986,31,7,2,90,32,8,6,5,Medium
4987,57,6,4,99,39,5,7,7,High
4988,23,6,4,72,35,8,9,9,Medium
4989,48,6,0,51,47,5,7,7,Low
4990,39,9,1,55,33,9,6,7,Medium
4991,40,8,3,88,46,5,9,9,High
4992,41,5,0,95,44,6,3,7,Low
4993,47,7,3,60,37,9,2,6,Low
4994,39,6,2,72,34,6,4,9,Medium
4995,34,8,1,80,36,7,7,6,Low
4996,55,9,0,50,36,6,6,5,Low
4997,40,6,4,59,47,7,9,8,Low
4998,46,6,0,85,30,8,2,8,Medium
4999,33,5,4,58,47,8,7,5,Medium
5000,33,8,3,64,49,7,9,9,High
5001,54,8,2,99,37,5,1,9,High
5002,52,7,4,97,38,8,6,8,High
5003,31,9,2,87,45,5,1,8,Medium
5004,46,8,3,67,41,9,4,9,High
5005,34,6,4,50,45,7,9,6,Low
5006,33,9,4,55,42,6,5,5,Medium
5007,32,9,2,57,35,8,8,8,Medium
5008,54,6,3,63,44,5,2,9,Low
5009,54,6,3,87,48,9,3,8,High
5010,28,6,1,77,43,7,5,6,Low
5011,45,7,1,88,36,7,1,7,Medium
5012,57,7,2,63,40,7,3,7,Low
5013,40,8,2,53,36,9,7,8,Medium
5014,57,9,0,84,46,9,8,8,High
5015,35,7,3,79,43,5,8,5,High
5016,41,9,4,92,42,7,9,6,High
5017,55,8,1,83,33,5,1,7,Medium
5018,47,8,3,79,33,7,6,8,High
5019,50,7,4,73,44,7,2,5,Medium
5020,37,5,4,58,39,9,4,9,Medium
5021,33,9,1,52,49,9,3,9,High
5022,20,9,3,92,48,5,9,8,High
5023,58,5,2,57,47,9,2,6,Low
5024,53,9,0,62,36,9,8,9,High
5025,24,8,1,53,49,7,5,6,Low
5026,21,6,2,68,46,7,4,9,Low
5027,37,9,4,68,43,9,3,6,High
5028,22,7,0,67,43,8,7,8,Low
5029,33,8,0,51,42,8,5,7,Medium
5030,57,7,0,83,45,6,1,7,Medium
5031,43,7,2,97,44,5,8,7,High
5032,59,6,4,62,40,7,8,5,Medium
5033,28,8,2,66,43,9,5,5,Medium
5034,33,6,3,68,42,6,3,5,Low
5035,43,7,4,93,40,8,7,5,High
5036,59,6,4,95,41,5,5,9,High
5037,43,8,2,57,35,7,3,9,Medium
5038,45,9,2,72,49,8,1,5,High
5039,35,7,3,60,42,5,8,5,High
5040,20,5,3,97,34,8,5,7,Medium
5041,47,5,2,88,36,7,4,8,Medium
5042,24,7,4,93,37,8,8,9,High
5043,59,5,0,66,46,6,3,9,Low
5044,56,6,1,55,40,7,2,5,Low
5045,56,8,2,83,32,7,4,9,High
5046,24,7,2,83,35,8,5,8,Medium
5047,23,6,1,83,31,5,7,5,Low
5048,42,5,4,64,47,5,7,6,Medium
5049,35,9,2,76,47,6,6,6,Medium
5050,50,9,4,91,46,7,6,9,High
5051,27,7,4,71,43,5,6,8,Low
5052,31,6,3,75,36,5,5,6,Low
5053,26,8,0,77,32,9,3,5,Medium
5054,54,9,0,96,40,9,4,8,High
5055,59,8,3,65,34,5,1,6,Low
5056,20,8,4,64,44,9,6,8,High
5057,54,6,2,68,33,6,3,9,Medium
5058,35,7,0,87,39,9,3,5,Medium
5059,54,9,2,72,41,8,2,9,High
5060,34,9,3,64,41,7,6,5,Medium
5061,44,8,0,53,37,9,1,9,Medium
5062,31,8,1,95,34,8,7,6,High
5063,21,7,2,62,39,5,3,9,Low
5064,35,7,0,79,31,5,1,7,Low
5065,33,6,4,58,37,9,3,7,Low
5066,54,5,0,91,33,6,3,8,Low
5067,49,9,0,74,45,7,7,5,High
5068,54,8,4,60,42,6,5,6,High
5069,48,7,1,76,47,6,8,8,Medium
5070,47,8,1,94,49,8,6,8,High
5071,22,6,1,58,41,9,5,5,Low
5072,41,8,2,89,47,9,1,5,High
5073,40,6,2,93,37,5,3,5,Low
5074,21,6,4,67,41,5,7,5,Low
5075,22,8,4,58,39,8,8,6,Low
5076,55,9,0,89,45,9,8,7,High
5077,59,9,0,88,49,8,8,6,High
5078,47,5,2,50,39,7,6,9,Low
5079,55,6,3,98,32,8,4,7,High
5080,54,8,3,96,34,7,1,8,High
5081,30,6,1,88,34,8,5,9,Medium
5082,39,9,1,57,32,6,1,8,Low
5083,44,6,3,97,31,5,2,6,Medium
5084,56,7,3,74,34,9,7,5,High
5085,40,6,0,83,49,7,9,8,Medium
5086,27,7,1,57,30,6,1,7,Low
5087,35,9,2,74,49,8,3,6,High
5088,28,8,1,66,37,9,7,7,Medium
5089,31,5,1,59,42,5,7,6,Low
5090,24,5,2,94,30,6,9,9,Medium
5091,53,9,3,72,34,6,7,5,High
5092,41,8,2,87,36,8,8,8,High
5093,44,7,0,52,30,9,3,8,Low
5094,58,6,1,52,35,5,2,5,Low
5095,51,8,2,80,38,9,9,5,High
5096,57,5,4,82,38,9,4,9,High
5097,42,6,1,77,30,6,6,9,Medium
5098,30,9,4,96,36,5,4,9,High
5099,29,9,1,82,30,7,3,8,Medium
5100,51,8,1,75,34,7,9,6,High
5101,20,8,0,97,41,5,4,8,Low
5102,58,8,3,96,46,9,8,9,High
5103,55,5,0,86,49,7,6,9,Medium
5104,48,6,3,76,41,5,1,5,Low
5105,51,9,4,51,32,5,1,5,Medium
5106,20,6,4,63,38,9,1,6,Low
5107,22,6,2,87,45,9,6,8,Medium
5108,55,5,2,57,39,9,6,6,Medium
5109,28,7,0,85,31,8,5,9,Medium
5110,22,6,0,70,44,8,6,7,Low
5111,43,8,3,50,46,7,6,7,High
5112,25,6,0,56,36,8,8,8,Low
5113,27,8,1,58,46,9,1,8,Medium
5114,58,7,4,78,33,7,3,5,Medium
5115,38,6,4,85,32,9,2,7,High
5116,35,7,1,88,45,7,6,6,Medium
5117,44,8,0,88,33,8,1,9,Medium
5118,27,8,1,82,30,8,9,5,Medium
5119,54,9,3,84,41,8,6,9,High
5120,46,8,4,83,31,6,1,9,High
5121,21,8,3,82,47,8,7,8,High
5122,29,8,0,65,43,9,5,8,Medium
5123,37,8,1,73,46,7,4,5,Medium
5124,25,5,4,69,43,5,7,6,Low
5125,54,9,4,88,34,8,8,8,High
5126,55,6,2,89,38,8,6,7,High
5127,20,9,4,95,46,9,9,7,High
5128,55,6,3,96,35,8,8,7,High
5129,26,6,1,76,46,7,5,7,Low
5130,22,7,0,97,30,5,8,8,Medium
5131,58,7,0,53,34,7,7,8,Low
5132,28,9,2,64,47,6,1,8,Medium
5133,37,8,2,80,43,7,5,7,High
5134,45,6,0,92,30,9,3,7,High
5135,43,9,3,77,45,7,4,7,High
5136,32,6,3,84,42,7,1,8,Medium
5137,20,6,0,52,36,8,6,7,Low
5138,41,7,3,93,34,8,3,6,High
5139,32,9,2,57,31,5,7,7,Medium
5140,57,9,0,94,41,6,1,5,Medium
5141,56,6,3,96,36,9,6,6,High
5142,39,5,2,61,30,6,8,9,Medium
5143,40,5,3,88,38,8,2,9,Medium
5144,28,9,2,80,47,5,3,6,Medium
5145,40,8,0,77,40,7,8,7,Medium
5146,42,6,2,97,44,6,3,6,Low
5147,32,7,2,85,49,9,3,5,Medium
5148,47,5,4,93,41,8,2,6,High
5149,45,6,2,60,44,9,7,8,Medium
5150,43,6,2,50,47,5,2,6,Low
5151,52,5,0,92,34,5,1,8,Low
5152,32,5,1,77,47,8,6,5,Low
5153,44,9,3,60,30,6,9,5,High
5154,45,8,0,74,49,5,3,5,Low
5155,52,5,0,81,35,6,8,6,Low
5156,28,7,3,85,34,5,7,8,High
5157,56,5,3,57,35,5,7,9,Low
5158,26,9,3,92,44,6,3,7,High
5159,27,9,4,87,34,5,9,8,High
5160,56,5,1,66,47,7,3,6,Low
5161,52,7,3,90,40,5,7,7,High
5162,23,5,2,64,41,8,6,7,Low
5163,23,6,4,95,49,7,2,8,Medium
5164,42,6,2,98,33,5,4,7,Low
5165,21,9,2,70,45,7,3,7,Medium
5166,28,9,4,77,47,7,3,9,High
5167,25,9,0,78,34,9,2,7,Medium
5168,36,5,1,65,35,5,9,5,Low
5169,59,7,1,58,39,5,1,8,Low
5170,35,8,4,92,38,6,2,7,High
5171,32,5,3,83,33,9,6,6,Medium
5172,57,6,3,59,40,7,8,5,Medium
5173,22,6,0,96,47,6,4,7,Low
5174,44,8,0,69,46,6,1,8,Low
5175,32,9,4,67,41,9,3,5,High
5176,34,7,3,63,38,6,8,9,High
5177,34,5,0,82,40,8,4,6,Low
5178,31,5,4,87,39,8,4,7,Medium
5179,22,8,3,52,36,5,9,9,High
5180,24,7,3,84,36,6,2,9,Medium
5181,59,5,2,83,39,9,6,8,High
5182,30,8,1,79,35,5,3,7,Low
5183,53,5,1,67,42,9,9,9,Medium
5184,48,9,1,63,41,8,1,7,Medium
5185,40,7,4,63,46,7,1,5,Low
5186,50,7,4,68,34,9,3,8,High
5187,23,5,4,70,42,9,7,8,High
5188,36,8,4,90,32,6,7,6,High
5189,47,5,2,92,32,9,6,6,Medium
5190,48,8,1,60,32,7,9,5,Medium
5191,36,8,2,72,46,5,8,7,Medium
5192,49,5,4,77,44,9,9,6,High
5193,24,8,0,59,41,5,3,9,Low
5194,21,7,0,98,40,9,5,8,Low
5195,27,9,2,72,36,5,2,5,Low
5196,21,9,0,58,44,7,4,5,Low
5197,20,8,4,54,33,5,5,6,Low
5198,46,8,1,78,42,8,8,8,Medium
5199,40,6,2,91,40,9,6,8,Medium
5200,28,8,4,65,35,7,1,8,Medium
5201,51,5,0,69,41,7,7,8,Low
5202,27,6,4,60,42,7,4,7,Low
5203,46,7,4,85,42,7,2,6,Medium
5204,56,6,1,58,38,5,2,8,Low
5205,41,8,1,65,47,9,9,8,High
5206,42,9,0,61,35,5,8,8,Low
5207,39,6,0,60,42,7,5,7,Low
5208,40,6,3,99,43,8,4,5,Medium
5209,32,7,2,50,48,9,8,6,Low
5210,57,9,1,56,40,7,7,8,Medium
5211,33,7,1,60,49,6,8,5,Low
5212,43,5,4,68,32,8,7,5,Medium
5213,21,8,3,74,40,9,9,6,High
5214,50,5,4,51,41,8,2,9,Low
5215,59,8,2,87,42,7,9,6,High
5216,51,7,3,89,30,9,1,6,High
5217,46,5,2,76,39,7,6,8,Medium
5218,56,9,1,55,30,6,7,9,Medium
5219,48,7,1,96,49,9,9,9,High
5220,21,6,3,90,44,7,4,7,Low
5221,53,7,0,56,37,9,9,6,Low
5222,41,7,2,70,40,5,2,6,Low
5223,39,5,1,59,34,8,1,6,Low
5224,37,6,2,53,33,8,3,5,Low
5225,36,7,3,65,41,7,2,8,Low
5226,48,7,2,53,33,9,8,8,High
5227,28,9,2,74,43,5,2,7,Medium
5228,54,8,2,53,36,5,2,6,Low
5229,22,6,3,86,30,6,3,8,Low
5230,54,6,1,99,37,7,6,8,High
5231,28,6,4,80,34,9,8,8,Medium
5232,36,6,1,80,43,8,6,5,Medium
5233,38,9,2,84,33,6,8,9,High
5234,36,5,0,53,33,7,2,8,Low
5235,54,9,1,95,39,6,6,6,High
5236,55,5,0,75,42,9,6,8,Low
5237,25,9,1,99,44,9,1,7,High
5238,50,6,4,67,46,7,6,7,Medium
5239,44,5,4,52,30,8,6,7,Medium
5240,57,6,0,73,36,7,4,6,Low
5241,27,6,2,90,34,9,9,6,Medium
5242,54,8,0,59,46,8,7,7,High
5243,39,6,4,58,45,7,5,5,Low
5244,31,6,1,97,31,9,1,6,Medium
5245,46,7,2,88,41,8,9,9,High
5246,39,6,4,53,38,5,6,5,Low
5247,52,8,4,86,33,6,8,9,High
5248,49,5,4,84,45,9,8,9,High
5249,43,7,3,79,46,5,6,8,Medium
5250,41,7,1,50,47,6,7,8,Low
5251,25,6,2,55,42,6,1,5,Low
5252,48,8,0,52,36,6,1,8,Low
5253,32,6,1,96,38,6,2,8,Low
5254,44,8,3,67,42,9,9,6,High
5255,52,8,2,59,33,9,8,8,High
5256,42,9,2,65,46,5,8,8,High
5257,58,7,0,58,30,8,4,9,Medium
5258,54,5,3,74,33,6,5,8,Medium
5259,35,6,4,87,37,7,2,7,Medium
5260,37,6,1,61,37,7,1,9,Low
5261,55,7,0,73,35,5,6,7,Medium
5262,48,9,3,55,39,6,1,5,Medium
5263,55,8,0,85,34,6,7,9,High
5264,41,6,2,98,36,5,9,8,Medium
5265,47,6,1,95,36,6,1,8,Medium
5266,40,5,1,55,45,5,8,8,Low
5267,47,7,3,61,41,7,4,5,Medium
5268,23,7,2,98,49,5,2,8,Low
5269,50,8,1,58,35,8,7,9,Medium
5270,34,9,1,91,45,8,7,5,High
5271,58,8,1,56,42,5,7,6,Medium
5272,35,9,3,78,48,6,8,5,High
5273,31,6,3,99,49,8,4,9,Medium
5274,45,7,4,51,33,8,6,7,Medium
5275,42,7,3,54,31,7,3,6,Low
5276,48,9,3,75,49,8,7,7,High
5277,40,5,1,96,33,5,6,8,Low
5278,32,6,2,97,44,9,3,5,Medium
5279,45,6,2,57,42,7,1,9,Low
5280,41,8,4,92,37,5,5,9,High
5281,42,6,4,59,44,8,8,6,High
5282,44,5,2,85,35,7,9,8,Medium
5283,57,7,2,97,32,5,9,8,High
5284,29,8,4,50,46,9,9,7,High
5285,53,6,2,81,38,8,2,8,Medium
5286,31,9,3,86,38,6,4,9,High
5287,44,6,0,96,30,7,4,9,Medium
5288,54,8,2,66,39,8,6,7,High
5289,41,6,1,83,44,9,7,8,High
5290,41,8,0,94,33,5,1,8,Medium
5291,48,9,4,79,38,7,3,8,High
5292,57,5,4,58,39,6,1,8,Low
5293,26,7,1,81,36,8,6,6,Low
5294,55,8,3,65,32,9,7,7,High
5295,57,9,4,52,32,5,9,6,High
5296,45,7,0,55,44,6,4,6,Low
5297,47,8,1,90,33,8,1,8,High
5298,56,9,0,90,49,8,6,8,High
5299,50,9,0,73,42,7,1,7,Medium
5300,51,9,0,95,46,7,3,5,High
5301,31,9,0,97,36,8,4,6,High
5302,37,9,4,69,49,5,9,8,High
5303,38,8,4,92,46,7,9,9,High
5304,40,7,4,61,37,9,4,8,High
5305,53,6,0,85,45,8,1,6,Low
5306,32,7,3,95,49,5,7,6,High
5307,41,6,1,61,46,7,1,6,Low
5308,49,7,3,93,33,6,3,7,High
5309,56,5,3,78,32,5,9,6,Medium
5310,35,9,1,72,38,8,6,6,Medium
5311,59,9,4,91,46,6,3,8,High
5312,54,7,2,72,30,6,3,7,Low
5313,45,9,2,65,32,6,1,5,Medium
5314,52,6,2,63,49,7,4,9,Medium
5315,28,8,1,89,39,9,7,8,High
5316,21,7,0,84,31,7,2,8,Low
5317,43,5,3,72,46,7,1,5,Low
5318,53,8,0,61,37,9,3,6,High
5319,42,9,0,99,32,5,6,6,High
5320,36,6,1,63,40,5,5,7,Low
5321,48,9,2,57,37,5,1,6,Low
5322,27,6,0,81,38,9,7,6,Low
5323,27,7,4,68,39,9,1,6,High
5324,24,9,2,54,41,7,6,9,Medium
5325,26,8,2,63,47,6,1,8,Low
5326,55,9,1,66,37,7,3,7,High
5327,56,6,2,93,30,6,9,6,Medium
5328,27,5,4,64,31,9,2,5,Medium
5329,44,5,4,79,42,6,2,9,Medium
5330,44,8,2,74,32,8,8,6,High
5331,52,9,1,53,36,7,5,6,Medium
5332,48,6,0,94,30,8,4,5,Low
5333,43,7,0,98,48,7,9,7,High
5334,48,8,1,90,46,7,3,7,High
5335,52,5,1,69,36,7,6,7,Low
5336,37,9,3,90,42,8,5,6,High
5337,46,9,3,72,35,7,9,5,High
5338,46,9,3,52,38,8,9,8,High
5339,26,6,0,81,39,7,9,8,Low
5340,56,6,3,73,36,6,6,8,Medium
5341,39,8,3,59,40,7,5,9,High
5342,36,8,0,52,47,8,4,6,Low
5343,21,6,0,73,38,7,1,5,Low
5344,50,5,4,58,36,5,7,5,Low
5345,53,5,4,77,37,5,1,9,Low
5346,22,9,2,62,35,6,8,5,Medium
5347,49,6,3,52,40,7,8,6,Medium
5348,25,8,2,94,47,9,1,9,High
5349,31,8,1,60,41,7,8,5,Low
5350,45,7,1,81,42,9,1,7,Medium
5351,41,5,2,76,34,8,1,7,Low
5352,20,8,1,94,46,8,8,7,High
5353,55,6,0,95,42,8,9,6,High
5354,44,7,4,96,48,7,1,7,Medium
5355,36,5,1,92,45,8,7,8,Medium
5356,46,8,2,69,44,7,9,5,High
5357,55,6,1,93,43,6,8,9,High
5358,32,8,4,99,37,6,2,9,High
5359,52,6,0,87,44,6,8,9,Medium
5360,22,6,0,98,38,8,9,7,Medium
5361,48,8,2,99,46,9,1,5,High
5362,37,7,0,68,33,5,6,7,Low
5363,26,5,1,83,32,9,3,9,Low
5364,58,5,4,65,48,5,2,9,Medium
5365,24,8,1,77,46,7,8,6,Medium
5366,42,5,1,50,49,5,2,6,Low
5367,44,5,0,55,30,5,3,9,Low
5368,28,8,0,81,43,6,2,7,Low
5369,30,6,0,65,42,5,9,8,Low
5370,34,6,0,84,48,7,9,9,Medium
5371,56,8,1,79,31,8,5,8,Medium
5372,32,5,0,88,44,7,3,9,Low
5373,50,6,2,50,31,8,2,8,Low
5374,51,6,0,53,40,8,6,5,Low
5375,26,6,4,51,38,5,4,7,Low
5376,44,7,4,70,37,5,1,9,Medium
5377,50,7,3,68,37,8,1,6,Low
5378,46,6,0,57,40,6,4,9,Low
5379,51,7,3,67,38,8,9,9,High
5380,48,8,3,71,39,8,9,5,High
5381,49,8,3,93,44,8,9,8,High
5382,56,8,3,77,33,5,2,8,High
5383,55,5,3,72,31,9,7,7,Medium
5384,41,9,3,59,49,5,4,5,Medium
5385,40,7,1,73,45,8,6,8,Medium
5386,23,9,2,58,34,9,5,6,Low
5387,23,6,4,52,39,5,1,6,Low
5388,28,8,0,60,35,8,8,5,Low
5389,53,6,3,94,42,6,8,9,High
5390,34,7,1,92,32,5,3,9,Medium
5391,52,7,0,71,45,6,1,7,Low
5392,41,6,2,88,32,6,3,9,Medium
5393,53,6,2,62,33,9,7,7,High
5394,46,7,2,94,43,9,5,9,High
5395,44,9,1,75,49,5,8,5,Medium
5396,56,9,4,93,45,7,3,5,High
5397,21,8,1,62,33,6,8,6,Low
5398,51,9,0,50,32,7,8,6,Medium
5399,46,8,1,55,42,5,6,6,Medium
5400,48,5,1,50,30,6,9,9,Low
5401,23,6,1,58,40,7,9,7,Low
5402,38,7,3,90,40,8,1,9,High
5403,25,6,1,64,48,7,7,9,Low
5404,41,5,4,87,40,8,7,5,High
5405,26,8,3,77,49,5,2,6,Low
5406,43,8,3,89,45,6,3,6,High
5407,44,5,2,51,37,8,9,5,Low
5408,51,5,1,85,30,6,7,9,Medium
5409,42,7,3,63,32,6,2,7,Medium
5410,40,9,4,88,30,6,5,9,High
5411,52,7,0,60,46,5,8,8,Low
5412,58,8,4,75,49,8,4,6,High
5413,44,9,2,84,31,9,9,9,High
5414,58,7,0,99,30,7,5,9,High
5415,48,6,0,88,36,5,7,7,Low
5416,27,9,3,58,30,7,4,8,Medium
5417,27,5,0,87,46,5,2,9,Low
5418,55,9,4,58,30,6,8,5,High
5419,50,8,2,60,31,7,8,8,High
5420,56,8,3,97,48,7,8,6,High
5421,48,6,1,84,30,7,4,9,High
5422,26,6,0,71,41,5,7,8,Low
5423,32,9,1,80,30,9,7,7,High
5424,31,7,0,75,40,7,7,7,Medium
5425,38,7,2,62,42,8,3,5,Low
5426,54,8,4,78,46,7,7,9,High
5427,55,7,0,99,43,9,5,8,High
5428,57,7,0,89,40,6,4,7,High
5429,35,5,4,69,44,9,1,7,Medium
5430,24,9,2,80,34,8,1,8,Medium
5431,35,9,1,81,37,7,7,9,Medium
5432,38,5,1,58,46,5,5,9,Low
5433,21,7,2,65,39,7,2,5,Low
5434,43,7,0,83,39,7,9,7,Medium
5435,42,8,2,64,45,5,1,9,Low
