employee_id,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,performance_rating
4484,13,6,8,13.8,8,6,3,8,Low
4485,5,6,7,7.4,8,9,1,5,Low
4486,16,9,8,15.5,6,8,6,9,High
4487,6,5,8,10.2,6,7,2,6,High
4488,13,5,6,18.6,6,5,7,5,Low
4489,15,5,9,10.7,7,5,6,8,High
4490,7,7,8,12.6,8,8,6,7,Low
4491,11,8,7,10.1,9,6,4,9,Medium
4492,13,9,6,16.2,8,7,6,8,Low
4493,14,6,7,9.2,5,9,8,5,Medium
4494,12,7,9,9.7,5,9,7,7,High
4495,12,6,7,9.9,8,6,7,7,Low
4496,17,8,6,14.3,8,7,2,5,High
4497,5,9,6,5.2,9,5,5,9,Low
4498,18,5,6,13.1,7,7,9,6,Medium
4499,19,8,7,13.7,7,8,6,7,Low
4500,9,7,6,8.3,5,9,7,9,Medium
4501,18,8,8,17.6,7,6,1,8,High
4502,10,6,8,8.9,6,5,8,8,Low
4503,19,9,9,13.1,8,8,8,9,High
4504,10,7,6,17.7,8,8,5,8,Medium
4505,13,9,9,5.5,9,6,8,9,Medium
4506,9,7,6,14.7,9,8,9,7,Low
4507,5,7,9,6.4,9,7,5,9,High
4508,6,6,8,15.9,7,5,9,7,Medium
4509,7,5,8,12.1,9,6,8,8,Medium
4510,16,6,9,15.1,9,8,6,6,Low
4511,5,7,7,8.3,7,5,2,8,Low
4512,8,5,8,13.9,5,6,4,8,High
4513,19,7,8,11.2,5,5,6,7,High
4514,12,9,6,6.7,9,7,4,9,Medium
4515,18,6,8,10.6,7,6,5,5,Medium
4516,5,7,6,10.5,6,8,7,6,Medium
4517,8,8,7,9.9,7,5,2,6,Low
4518,17,9,6,11.0,9,7,9,7,Medium
4519,9,8,6,10.7,8,7,2,7,High
4520,8,5,9,12.9,5,6,7,6,Low
4521,6,6,6,10.2,5,7,5,6,Low
4522,15,8,6,17.4,7,9,1,6,Low
4523,12,5,8,17.7,8,7,3,9,High
4524,7,9,9,16.9,7,7,7,8,High
4525,16,6,9,8.2,5,6,9,6,High
4526,9,8,6,14.0,7,7,7,6,Low
4527,12,7,8,8.6,8,8,1,9,High
4528,5,7,6,12.2,8,6,8,7,High
4529,5,5,9,6.8,5,8,5,5,Low
4530,5,9,8,10.5,5,6,1,7,Medium
4531,12,5,8,10.6,5,8,6,5,Medium
4532,15,6,8,15.2,5,5,1,6,Medium
4533,19,8,7,5.9,6,9,3,7,Medium
4534,13,8,8,19.2,5,5,5,8,Low
4535,7,9,6,8.2,8,9,4,8,High
4536,16,6,6,18.0,8,8,8,9,High
4537,9,8,6,9.5,8,5,5,5,High
4538,9,9,7,14.0,9,5,8,9,High
4539,14,8,6,16.5,9,5,9,7,High
4540,14,6,9,12.3,7,6,4,7,High
4541,7,6,8,12.9,8,9,5,6,Medium
4542,15,5,9,5.8,7,8,9,5,Medium
4543,5,9,6,5.2,9,9,8,5,High
4544,15,8,8,14.7,9,7,5,8,Medium
4545,8,9,7,19.6,9,7,4,5,High
4546,10,8,9,10.1,8,6,7,5,Medium
4547,10,9,8,11.9,7,5,8,8,High
4548,10,6,8,12.8,9,5,4,5,High
4549,14,8,6,19.9,5,5,5,5,Low
4550,8,7,6,18.2,9,7,7,9,Medium
4551,8,6,8,5.4,5,5,1,5,Low
4552,15,7,6,6.5,7,5,8,6,Low
4553,6,6,8,6.7,7,5,8,6,Low
4554,13,9,9,12.3,9,8,2,5,High
4555,5,5,9,17.4,8,8,6,5,High
4556,17,5,7,16.0,7,5,4,7,Low
4557,7,6,6,12.9,6,7,5,6,Medium
4558,7,9,6,18.8,8,6,1,9,High
4559,13,7,6,14.9,5,9,8,8,Medium
4560,8,6,6,12.2,8,6,7,5,Medium
4561,10,6,7,19.3,7,5,5,8,Low
4562,6,8,8,19.2,9,5,1,7,Low
4563,11,7,9,5.7,6,8,8,9,Medium
4564,10,7,7,5.8,7,6,1,9,High
4565,16,5,8,14.2,5,8,4,8,Low
4566,17,9,9,10.6,9,8,3,9,Low
4567,8,8,8,12.2,6,7,3,8,High
4568,12,8,8,9.6,8,8,4,7,Medium
4569,19,6,8,5.5,5,9,7,5,Low
4570,17,8,8,19.0,6,8,9,9,High
4571,5,9,6,16.7,7,8,5,5,Low
4572,17,7,8,10.0,6,9,3,7,High
4573,6,5,7,9.8,6,8,6,5,High
4574,15,7,8,10.5,6,7,1,6,Medium
4575,14,6,6,8.6,6,5,7,6,Low
4576,10,6,7,12.1,5,8,2,6,Low
4577,14,5,8,12.9,5,8,8,8,Low
4578,13,6,7,13.2,6,7,1,8,High
4579,11,7,7,14.9,7,8,6,7,Low
4580,11,6,9,18.0,7,6,5,5,Low
4581,11,8,7,14.0,5,9,7,5,Medium
4582,6,5,7,12.9,5,8,4,7,High
4583,19,6,8,12.1,9,5,9,9,High
4584,17,5,9,19.0,8,6,6,8,Medium
4585,9,7,9,14.4,9,7,3,7,Medium
4586,18,9,9,14.5,7,6,8,7,Low
4587,5,5,7,19.3,7,7,6,5,Low
4588,9,5,8,7.6,5,6,3,9,Low
4589,16,9,6,5.8,9,6,9,7,Medium
4590,18,7,6,8.1,9,6,6,5,Low
4591,5,5,8,8.7,6,7,6,7,High
4592,14,7,6,7.9,5,8,3,6,Medium
4593,14,5,8,17.2,8,5,6,8,Medium
4594,16,8,9,10.2,5,5,7,7,Medium
4595,8,5,8,12.3,8,9,8,8,Low
4596,6,9,7,6.0,5,9,5,8,High
4597,9,6,6,6.7,5,7,3,8,High
4598,11,6,7,5.9,8,6,6,7,Low
4599,14,5,6,19.6,5,9,9,9,High
4600,13,8,9,15.8,9,5,9,5,High
4601,16,6,6,14.9,5,5,7,5,Low
4602,12,7,9,8.4,7,8,6,5,Low
4603,9,8,9,9.7,5,9,1,7,High
4604,10,8,8,8.3,7,8,5,6,Medium
4605,16,8,8,10.9,6,8,7,5,Medium
4606,18,6,9,7.1,6,9,9,7,Low
4607,5,7,8,5.5,5,7,3,6,High
4608,9,5,8,7.6,8,8,3,9,Medium
4609,11,7,8,13.7,7,6,4,9,Low
4610,18,8,6,5.5,7,9,7,5,High
4611,5,8,8,11.7,6,6,5,8,Medium
4612,9,9,9,11.5,5,9,9,5,Medium
4613,10,7,7,8.4,8,7,3,7,Medium
4614,10,5,9,6.4,9,7,5,7,High
4615,14,5,6,15.3,5,7,2,7,Medium
4616,6,8,6,5.5,5,6,6,8,Medium
4617,10,5,9,14.9,9,5,4,7,High
4618,16,6,8,8.2,6,5,7,6,Medium
4619,14,6,7,16.7,6,6,9,9,High
4620,17,9,7,6.3,8,5,9,9,Medium
4621,14,6,6,8.6,8,6,9,5,High
4622,10,5,8,13.3,9,6,1,8,Medium
4623,14,6,7,6.5,9,8,1,5,Medium
4624,10,9,8,5.1,9,5,7,8,Low
4625,18,8,8,18.4,6,6,1,7,Medium
4626,17,9,6,7.1,7,8,4,8,Medium
4627,6,7,6,19.2,8,8,2,9,Low
4628,17,9,9,14.5,8,6,5,7,Medium
4629,17,5,6,19.1,6,5,8,7,Medium
4630,8,5,8,17.3,6,7,9,5,Low
4631,13,5,6,14.8,7,8,1,6,Medium
4632,19,9,9,10.2,5,6,2,9,Low
4633,16,7,9,16.2,7,5,8,7,Low
4634,19,6,8,18.4,5,6,4,9,Medium
4635,18,5,9,5.3,5,5,4,9,High
4636,12,5,9,10.8,9,8,5,6,High
4637,17,9,7,6.1,8,8,8,9,Low
4638,7,8,8,6.5,6,6,3,6,Low
4639,13,6,9,9.6,7,8,2,5,Low
4640,12,6,8,14.9,5,5,3,7,High
4641,9,7,6,7.8,8,7,8,9,Medium
4642,5,6,8,7.8,8,5,6,9,High
4643,7,9,8,14.3,8,5,3,5,Medium
4644,6,8,6,14.9,8,6,1,5,Medium
4645,9,9,7,10.9,5,5,9,7,Low
4646,6,8,9,12.8,6,8,4,8,Low
4647,14,8,6,11.1,5,8,7,6,Medium
4648,15,6,7,5.6,9,6,9,9,High
4649,17,6,7,12.0,9,9,6,9,Medium
4650,13,7,6,12.1,8,6,6,5,High
4651,8,7,9,10.3,8,5,5,8,Medium
4652,6,5,7,10.8,7,5,6,5,Medium
4653,9,9,9,16.3,8,6,4,5,Medium
4654,15,7,7,7.0,7,6,6,8,Medium
4655,16,9,7,9.8,5,7,2,8,High
4656,19,5,7,19.1,6,5,4,7,Medium
4657,10,8,9,11.2,8,5,8,9,Medium
4658,14,5,7,19.4,7,9,8,6,High
4659,17,5,8,14.4,5,9,6,6,Medium
4660,17,5,8,9.3,9,7,8,9,High
4661,19,9,6,14.4,7,5,5,9,Low
4662,5,5,9,12.4,6,6,2,5,Low
4663,19,9,8,14.5,6,5,6,9,Medium
4664,5,6,9,11.4,7,7,9,5,High
4665,18,8,7,13.6,6,9,9,9,Medium
4666,9,9,8,12.8,8,6,9,5,High
4667,16,5,6,13.9,6,5,5,9,Low
4668,9,8,7,7.8,6,7,1,6,Low
4669,17,8,8,5.4,5,6,3,6,Low
4670,8,6,6,17.4,7,8,7,9,Medium
4671,19,5,6,18.0,9,8,5,7,High
4672,14,5,6,17.8,8,7,4,5,Low
4673,6,5,9,13.8,5,8,8,7,Low
4674,18,9,6,13.1,9,7,6,8,Low
4675,9,5,8,12.6,9,5,8,6,High
4676,12,7,6,15.0,5,8,7,9,High
4677,5,7,8,17.0,6,6,3,8,Medium
4678,9,7,9,14.1,6,9,1,6,Low
4679,12,7,9,15.4,5,9,9,5,High
4680,14,7,9,8.6,5,8,8,9,Low
4681,17,9,7,10.0,6,7,7,8,Low
4682,19,6,9,5.3,8,7,8,8,High
4683,19,5,6,12.1,8,5,1,6,Low
4684,5,9,7,10.6,7,8,5,9,High
4685,15,6,6,10.4,9,5,5,5,Medium
4686,11,9,6,18.3,9,9,8,5,Low
4687,11,8,7,14.7,8,9,6,9,Medium
4688,13,6,7,10.1,8,9,1,7,High
4689,12,6,6,10.4,5,7,7,6,High
4690,10,6,9,8.1,6,7,3,8,High
4691,8,5,6,13.7,9,8,8,5,Low
4692,6,6,6,16.8,5,7,8,8,High
4693,18,9,7,10.4,7,7,2,9,High
4694,10,7,6,9.0,9,6,8,6,Low
4695,8,5,6,11.2,9,9,3,6,Low
4696,6,8,9,5.6,7,9,3,6,Low
4697,19,8,9,13.3,8,6,9,6,Medium
4698,9,8,8,6.7,8,5,3,5,Low
4699,13,9,9,13.4,8,7,9,6,Medium
4700,12,8,9,15.6,5,6,6,5,Low
4701,14,5,8,18.8,6,5,6,7,Low
4702,15,8,9,10.9,6,5,6,8,Medium
4703,17,5,9,9.2,6,5,6,5,Medium
4704,15,9,6,13.3,7,6,6,7,Low
4705,8,5,7,12.9,9,8,4,8,Low
4706,17,7,6,6.1,9,6,1,9,Low
4707,16,8,7,10.5,5,9,4,6,Medium
4708,14,8,6,11.9,9,5,7,5,High
4709,19,5,9,16.0,8,6,1,5,High
4710,8,8,7,5.3,9,8,7,5,High
4711,19,5,9,8.1,7,9,5,6,High
4712,6,7,9,13.9,7,5,9,5,Low
4713,11,7,8,14.7,5,9,1,7,High
4714,18,7,8,6.7,8,8,2,8,Low
4715,16,5,9,5.1,8,7,9,5,High
4716,15,5,6,9.6,9,6,4,6,Low
4717,17,7,7,14.6,9,9,8,6,High
4718,8,7,9,16.8,6,5,4,7,Medium
4719,7,7,9,6.3,5,8,5,5,High
4720,15,9,6,17.1,5,9,3,8,High
4721,13,5,8,17.8,6,6,3,5,High
4722,12,8,6,6.9,9,6,5,7,Medium
4723,17,5,7,11.8,9,5,4,6,Low
4724,14,5,6,15.1,6,5,6,8,Medium
4725,18,7,6,16.7,6,7,8,6,Low
4726,6,8,9,10.4,8,6,4,5,High
4727,14,9,6,6.5,9,7,8,7,Low
4728,8,6,9,13.8,7,8,8,8,High
4729,18,7,7,6.9,9,8,7,5,Medium
4730,17,6,7,17.2,9,8,3,7,High
4731,10,6,6,5.8,5,7,5,9,High
4732,10,8,6,14.9,9,9,7,5,Medium
4733,18,8,9,5.8,6,9,9,6,Low
4734,5,8,6,9.3,8,6,8,6,Medium
4735,8,5,7,13.6,6,9,4,6,High
4736,13,5,7,17.8,5,7,6,6,Medium
4737,5,6,6,20.0,7,5,7,5,Low
4738,17,5,8,18.7,7,6,4,5,Low
4739,12,6,8,9.6,6,5,2,7,High
4740,12,5,9,15.1,7,9,4,8,Low
4741,5,8,6,15.5,9,8,9,6,Low
4742,19,8,8,12.2,7,7,1,7,High
4743,15,5,7,17.7,5,8,1,7,Low
4744,17,8,8,15.3,5,9,5,5,High
4745,10,6,7,10.2,8,7,8,9,Medium
4746,5,6,7,17.2,5,5,9,7,Low
4747,11,7,6,7.6,8,7,6,5,Low
4748,19,5,6,7.7,8,5,5,8,High
4749,17,6,9,18.5,7,5,8,7,High
4750,13,6,7,5.5,7,8,1,6,Medium
4751,7,8,7,15.7,7,5,3,8,Low
4752,7,9,6,19.0,9,5,1,7,Medium
4753,7,5,6,11.1,7,8,6,8,High
4754,8,8,9,7.1,5,5,3,8,Medium
4755,10,9,8,13.8,9,8,5,7,Low
4756,15,9,9,8.1,6,5,4,9,Medium
4757,16,7,8,9.2,9,9,7,9,Medium
4758,16,5,8,15.1,5,5,1,8,High
4759,14,7,8,8.4,5,8,7,9,High
4760,7,6,7,10.2,5,9,6,6,High
4761,5,7,6,12.7,5,5,3,6,High
4762,12,6,6,18.2,9,9,7,8,High
4763,5,7,7,14.4,7,5,9,8,High
4764,10,6,8,15.1,7,5,9,7,Medium
4765,18,7,8,7.7,9,6,1,7,High
4766,8,7,7,10.0,8,6,1,6,Medium
4767,9,5,6,15.6,5,5,4,8,Low
4768,13,9,9,16.6,9,5,7,6,Medium
4769,18,6,6,11.8,5,6,5,6,High
4770,17,9,8,15.2,9,6,3,6,Low
4771,7,5,7,14.8,5,7,7,8,High
4772,14,6,9,14.8,7,8,4,5,Medium
4773,9,5,6,18.2,5,7,2,7,Medium
4774,8,5,8,15.5,9,9,8,9,Medium
4775,17,6,6,13.5,9,6,5,9,High
4776,14,8,6,13.0,8,5,5,7,High
4777,9,6,6,16.2,7,8,9,7,Low
4778,18,7,7,12.1,8,8,3,8,Low
4779,11,7,6,11.3,8,5,9,6,Low
4780,19,7,6,12.3,5,9,8,7,High
4781,15,5,9,6.4,6,8,2,5,Medium
4782,18,5,9,20.0,8,5,3,7,Medium
4783,9,9,6,14.6,6,5,6,6,Medium
4784,17,5,8,14.6,6,8,8,7,Medium
4785,14,8,8,5.8,8,5,6,8,Medium
4786,6,5,9,17.0,8,8,3,6,High
4787,15,8,8,10.5,7,7,2,5,High
4788,17,5,9,16.3,5,6,1,5,Medium
4789,7,8,7,18.7,6,6,4,9,Medium
4790,12,7,6,8.3,9,8,4,6,Medium
4791,14,7,7,9.2,6,7,8,8,Medium
4792,6,6,7,11.2,8,8,4,7,High
4793,6,6,7,11.0,7,6,1,9,High
4794,14,7,7,13.0,7,9,9,9,High
4795,15,8,7,6.9,9,6,2,8,Low
4796,19,8,7,11.6,6,7,9,8,Low
4797,15,6,6,9.5,5,6,5,9,High
4798,5,7,8,12.2,6,7,1,8,Low
4799,8,8,8,13.9,8,6,5,7,Medium
4800,18,6,7,9.3,8,8,8,5,Low
4801,13,8,8,12.3,6,6,7,8,Medium
4802,6,5,8,7.7,5,6,7,7,Low
4803,19,6,6,15.1,5,6,3,6,Low
4804,14,5,8,12.6,5,6,2,5,Low
4805,5,8,6,11.2,9,7,8,7,Low
4806,9,6,6,19.3,8,7,7,9,Low
4807,7,9,8,6.9,5,9,3,7,Medium
4808,19,8,6,10.3,8,5,3,6,Low
4809,15,8,8,9.2,8,5,6,5,High
4810,17,7,8,15.9,6,5,2,5,Low
4811,18,5,7,5.1,9,5,3,6,Medium
4812,15,9,9,13.9,6,6,3,5,Medium
4813,11,8,6,5.7,8,7,2,9,Low
4814,15,9,9,16.8,5,6,1,5,Low
4815,19,8,8,11.5,9,9,8,7,Low
4816,10,7,9,11.5,7,7,6,9,Low
4817,8,9,9,8.3,9,9,2,9,Low
4818,8,7,8,7.2,7,9,3,7,Low
4819,12,6,6,14.8,9,8,7,6,Medium
4820,15,8,9,10.8,5,7,1,7,High
4821,10,9,6,7.4,9,5,1,5,High
4822,5,9,7,5.4,6,5,5,6,Medium
4823,14,5,8,13.3,5,9,7,7,Medium
4824,13,8,6,10.2,8,5,8,8,Medium
4825,10,8,9,15.8,5,6,5,7,Low
4826,11,7,6,12.7,5,7,1,6,High
4827,13,6,8,15.9,9,7,2,9,Low
4828,10,8,9,6.8,6,9,2,6,High
4829,17,7,7,8.8,9,5,2,6,Low
4830,16,8,7,5.4,5,5,3,8,Low
4831,17,8,8,18.1,9,6,4,6,Medium
4832,6,5,9,14.3,6,7,7,7,Low
4833,10,5,9,14.2,8,7,6,9,Medium
4834,14,9,9,12.9,6,5,3,5,Medium
4835,12,7,6,6.1,7,9,1,7,Low
4836,6,5,6,12.1,5,9,5,5,High
4837,16,9,7,7.1,7,8,2,7,Low
4838,18,5,7,17.4,7,9,1,5,High
4839,18,5,8,14.3,6,6,8,6,Medium
4840,17,6,6,18.6,8,9,6,8,Medium
4841,6,6,8,6.3,9,8,7,5,High
4842,18,9,8,9.9,9,8,1,5,Low
4843,16,6,6,9.9,5,8,4,6,High
4844,16,7,9,16.7,7,8,5,8,Low
4845,13,7,7,17.1,9,8,4,9,High
4846,8,5,9,14.3,7,9,8,9,Medium
4847,17,8,7,17.4,7,7,1,7,High
4848,15,8,6,16.5,8,6,9,8,Low
4849,6,8,6,6.8,8,5,2,8,Low
4850,11,9,7,7.6,9,7,2,6,Low
4851,15,5,6,6.0,6,6,4,7,Low
4852,10,8,8,7.2,6,7,9,6,Low
4853,10,6,8,17.2,6,5,9,9,High
4854,13,9,6,6.1,7,8,6,6,Medium
4855,12,6,6,8.4,6,7,3,9,Low
4856,7,8,8,15.9,8,8,6,5,Low
4857,13,7,9,6.9,7,8,2,5,Medium
4858,15,5,9,8.9,5,6,4,8,High
4859,8,9,6,10.9,8,7,9,5,Low
4860,6,9,8,6.9,7,6,6,7,Low
4861,16,8,7,6.9,8,6,6,5,High
4862,16,9,6,8.4,8,9,2,6,Medium
4863,12,5,7,5.9,8,7,9,5,Medium
4864,5,8,7,17.1,5,9,9,5,Low
4865,16,8,6,5.8,5,8,1,7,High
4866,14,8,9,19.1,6,9,6,8,High
4867,18,5,9,17.8,6,8,8,8,Low
4868,10,7,9,15.0,5,5,7,6,High
4869,7,5,7,5.7,7,5,2,7,Medium
4870,15,9,6,8.2,7,9,3,7,High
4871,15,7,6,8.1,7,9,1,5,Medium
4872,17,6,9,16.9,9,9,4,7,Low
4873,7,9,8,7.1,9,8,3,6,High
4874,19,6,6,19.1,6,8,4,9,Low
4875,17,7,9,15.6,7,8,3,5,Low
4876,7,8,8,9.7,5,7,9,6,Medium
4877,9,9,8,17.5,7,9,7,7,Medium
4878,5,5,7,19.8,8,6,9,8,High
4879,5,5,7,12.4,8,7,2,5,Low
4880,17,8,8,11.5,6,6,7,7,Low
4881,18,6,6,15.9,9,5,6,9,Medium
4882,17,5,8,18.2,9,7,3,7,Medium
4883,9,8,7,6.2,8,7,3,5,Low
4884,6,6,7,6.4,5,9,9,9,Low
4885,16,7,8,9.0,5,7,9,9,High
4886,16,9,9,13.0,5,5,5,8,Medium
4887,15,9,9,15.8,7,6,9,8,High
4888,14,5,6,10.5,8,5,1,8,Medium
4889,15,9,8,10.5,7,6,3,8,Medium
4890,6,7,7,13.7,6,5,2,8,Medium
4891,5,6,9,13.2,7,6,1,9,High
4892,10,8,7,7.4,7,7,6,5,Low
4893,19,9,6,14.8,8,6,4,5,Low
4894,6,9,9,6.0,7,9,7,8,Medium
4895,8,6,7,7.3,9,9,6,7,Medium
4896,10,5,6,5.3,9,8,6,7,Low
4897,11,7,8,6.1,7,7,3,5,High
4898,9,5,9,15.7,8,7,2,7,High
4899,18,9,8,19.9,7,5,2,5,Medium
4900,10,5,8,5.6,7,9,6,8,High
4901,5,5,9,5.2,5,5,4,7,Medium
4902,17,5,6,16.3,8,8,1,9,High
4903,12,8,9,5.1,8,5,1,8,High
4904,19,6,8,16.7,8,9,4,6,Medium
4905,6,6,8,10.3,6,6,6,5,Medium
4906,8,5,6,12.3,8,8,9,9,Medium
4907,5,6,7,14.4,9,7,8,7,High
4908,16,7,7,15.5,7,6,6,9,Low
4909,16,9,6,9.9,5,8,3,8,Medium
4910,5,9,8,12.4,9,5,3,8,High
4911,12,8,8,10.6,9,6,7,9,Low
4912,13,6,9,8.6,5,6,1,5,Low
4913,11,7,8,9.0,5,9,7,7,High
4914,9,5,6,14.7,9,7,4,7,Low
4915,18,7,7,7.4,7,7,6,7,Low
4916,14,5,7,18.6,7,8,1,7,Medium
4917,11,8,6,13.9,8,7,1,9,High
4918,13,8,9,8.1,6,5,5,9,High
4919,7,6,7,13.8,7,7,3,6,High
4920,13,9,8,5.6,6,5,1,6,Medium
4921,8,8,9,13.4,6,7,7,8,High
4922,5,7,9,11.1,7,6,1,7,Medium
4923,10,9,7,6.0,7,5,7,5,High
4924,14,5,8,14.1,8,7,5,6,Low
4925,15,8,6,6.7,9,6,7,6,Low
4926,19,9,6,14.8,8,6,9,9,High
4927,9,8,8,7.6,6,5,1,7,High
4928,19,9,8,5.7,7,5,9,5,High
4929,9,5,6,7.5,8,6,6,8,Low
4930,12,7,6,16.6,9,9,5,7,Medium
4931,13,5,6,6.5,7,8,1,6,Low
4932,13,8,7,16.0,6,5,2,5,Medium
4933,11,6,7,11.6,5,7,6,7,High
4934,7,7,7,9.8,9,9,6,5,High
4935,9,7,8,7.0,8,8,1,9,Medium
4936,15,8,7,9.9,6,6,8,7,High
4937,5,6,6,5.4,9,9,6,6,Low
4938,17,8,6,18.3,9,9,7,7,Low
4939,15,9,6,15.4,9,8,3,5,Medium
4940,6,9,7,10.5,7,8,8,7,Low
4941,10,7,7,13.3,7,8,9,6,Medium
4942,13,6,9,14.9,6,6,5,6,High
4943,16,6,8,15.9,6,6,5,6,Medium
4944,13,7,8,14.4,8,6,5,7,High
4945,9,7,7,11.4,6,6,1,6,High
4946,11,6,8,12.3,6,8,8,5,High
4947,18,5,6,10.0,7,6,1,6,High
4948,19,6,6,8.7,6,9,6,8,High
4949,6,7,6,16.1,6,6,3,9,Low
4950,18,8,9,17.4,6,5,6,8,High
4951,16,6,9,7.7,9,6,1,8,High
4952,16,8,8,9.3,8,5,2,6,Low
4953,15,8,6,5.2,9,7,6,8,High
4954,5,6,8,13.6,7,7,6,8,High
4955,10,9,7,19.8,6,8,7,9,Medium
4956,8,7,7,6.9,6,5,1,7,Low
4957,16,7,9,15.2,6,5,6,6,Low
4958,7,7,8,5.9,7,5,5,8,High
4959,10,5,9,8.7,7,6,4,8,Medium
4960,14,7,9,10.7,7,9,6,5,High
4961,5,7,7,6.1,9,8,5,6,Medium
4962,17,9,7,16.0,9,6,7,6,High
4963,12,6,8,10.6,9,9,3,5,Low
4964,6,6,7,7.6,8,7,6,8,Medium
4965,17,9,9,19.7,6,7,3,8,Medium
4966,15,7,9,7.4,5,9,5,5,Medium
4967,12,8,9,5.5,7,6,9,8,Low
4968,17,7,8,11.8,5,7,9,6,Medium
4969,18,7,9,11.6,7,6,7,5,High
4970,14,7,7,13.7,9,8,2,8,High
4971,5,7,8,8.1,8,5,2,6,High
4972,15,5,9,10.9,7,6,3,9,High
4973,16,7,6,12.0,7,9,3,6,Low
4974,17,6,9,9.9,9,5,7,9,Low
4975,13,8,6,10.9,8,5,3,8,Low
4976,10,7,6,16.3,8,7,7,6,High
4977,17,7,6,19.4,9,6,4,7,Medium
4978,5,6,6,7.3,6,8,6,6,High
4979,14,7,6,6.7,5,9,7,5,High
4980,9,5,7,10.2,8,7,3,8,Low
4981,15,7,6,6.8,9,6,5,5,Low
4982,16,7,8,8.2,7,7,4,7,High
4983,13,8,6,8.1,7,7,1,9,High
4984,7,7,6,14.9,7,6,4,5,Low
4985,17,6,6,13.0,8,7,8,5,Medium
4986,6,5,8,15.4,8,7,9,6,Medium
4987,8,7,7,6.0,9,7,6,8,High
4988,15,7,7,6.3,6,8,3,5,Medium
4989,17,6,6,5.1,8,8,5,9,Low
4990,11,6,7,10.2,6,8,6,9,Medium
4991,17,6,7,13.6,5,7,4,7,High
4992,18,8,9,11.4,5,6,5,9,Low
4993,11,9,6,18.5,5,6,5,6,Low
4994,18,9,9,18.1,7,6,5,6,Medium
4995,15,7,9,6.4,8,5,6,5,Low
4996,6,6,9,8.4,5,5,1,9,Low
4997,13,8,7,15.3,9,7,6,8,Low
4998,16,7,6,5.7,8,6,9,9,Medium
4999,9,8,8,8.5,6,6,5,9,Medium
5000,14,8,9,13.3,5,9,2,9,High
5001,14,7,6,15.9,7,5,4,7,High
5002,5,5,7,10.5,6,5,1,9,High
5003,13,6,6,6.5,7,8,2,7,Medium
5004,9,7,8,6.4,9,6,9,7,High
5005,17,7,8,5.3,8,6,1,7,Low
5006,8,9,6,18.3,9,8,2,7,Medium
5007,10,9,9,9.6,6,6,4,6,Medium
5008,18,7,9,15.6,8,7,1,5,Low
5009,7,5,6,11.7,7,5,1,5,High
5010,16,9,6,19.0,5,8,4,5,Low
5011,13,6,6,14.8,8,7,8,9,Medium
5012,8,8,7,14.4,9,6,5,9,Low
5013,16,8,7,16.4,9,9,6,9,Medium
5014,8,5,7,13.2,7,8,9,8,High
5015,10,8,7,8.5,5,7,8,9,High
5016,13,9,9,14.1,8,7,5,7,High
5017,16,6,6,18.1,7,5,6,5,Medium
5018,18,9,6,5.9,5,6,7,6,High
5019,5,7,8,16.8,9,5,7,8,Medium
5020,16,5,7,10.2,6,6,6,9,Medium
5021,8,8,8,11.0,6,5,8,9,High
5022,15,5,7,11.3,8,9,3,9,High
5023,19,7,8,17.0,9,5,3,5,Low
5024,17,7,8,7.2,5,8,2,6,High
5025,18,9,7,18.5,7,6,4,8,Low
5026,6,7,6,19.0,8,5,3,9,Low
5027,7,5,9,16.1,5,5,2,7,High
5028,9,7,7,7.7,8,7,6,9,Low
5029,10,9,9,8.9,9,9,8,9,Medium
5030,7,6,8,20.0,6,5,5,9,Medium
5031,19,6,9,17.7,6,6,8,6,High
5032,18,6,9,10.8,7,6,7,5,Medium
5033,14,6,8,5.4,8,6,5,7,Medium
5034,16,7,6,18.0,5,7,6,6,Low
5035,10,7,8,20.0,5,5,4,7,High
5036,17,6,7,7.4,6,7,9,8,High
5037,12,6,6,6.1,7,8,1,9,Medium
5038,16,8,9,19.5,9,7,2,9,High
5039,8,8,8,7.8,9,7,8,9,High
5040,17,6,7,6.3,8,8,5,8,Medium
5041,16,6,7,16.5,7,5,8,5,Medium
5042,17,8,9,11.0,7,7,8,5,High
5043,5,7,6,12.4,9,8,1,6,Low
5044,9,6,6,13.8,5,8,4,7,Low
5045,12,6,9,9.9,8,9,2,9,High
5046,14,9,9,6.8,9,5,3,6,Medium
5047,18,7,7,11.8,9,9,5,6,Low
5048,19,7,7,10.6,6,5,6,6,Medium
5049,16,7,7,8.9,9,8,8,9,Medium
5050,15,7,8,19.3,7,6,2,6,High
5051,6,9,6,6.9,7,6,4,8,Low
5052,12,8,9,20.0,9,8,2,9,Low
5053,6,7,7,17.2,7,8,8,9,Medium
5054,15,9,8,5.3,9,5,5,9,High
5055,15,5,6,17.5,7,9,2,9,Low
5056,12,7,9,12.9,5,6,7,9,High
5057,16,7,6,11.0,6,8,8,5,Medium
5058,18,8,9,15.7,9,9,7,6,Medium
5059,9,9,6,18.1,5,9,3,7,High
5060,17,6,7,8.6,8,5,8,9,Medium
5061,11,7,7,13.9,6,5,3,9,Medium
5062,8,8,9,8.9,8,5,6,6,High
5063,19,6,8,13.8,5,6,9,5,Low
5064,13,7,6,10.6,7,7,3,8,Low
